Trial 1:0back,Trial 6:0back
34.92,35.545
34.903,36.003
34.886,36.463
34.87,36.918
34.854,37.364
34.838,37.796
34.822,38.209
34.807,38.599
34.792,38.962
34.776,39.295
34.761,39.596
34.745,39.864
34.728,40.098
34.711,40.296
34.694,40.46
34.678,40.59
34.661,40.688
34.646,40.757
34.63,40.798
34.615,40.813
34.601,40.807
34.586,40.781
34.572,40.737
34.559,40.68
34.546,40.61
34.534,40.531
34.521,40.445
34.508,40.353
34.495,40.256
34.48,40.156
34.465,40.053
34.448,39.949
34.43,39.844
34.409,39.739
34.387,39.634
34.362,39.529
34.336,39.426
34.308,39.324
34.278,39.224
34.247,39.125
34.213,39.027
34.178,38.93
34.141,38.834
34.104,38.738
34.066,38.642
34.027,38.545
33.988,38.446
33.949,38.346
33.91,38.244
33.873,38.141
33.839,38.039
33.808,37.937
33.781,37.837
33.759,37.74
33.744,37.649
33.737,37.564
33.741,37.487
33.756,37.419
33.785,37.36
33.831,37.31
33.894,37.269
33.975,37.237
34.075,37.213
34.194,37.198
34.333,37.19
34.489,37.189
34.661,37.193
34.848,37.204
35.048,37.219
35.258,37.237
35.475,37.258
35.697,37.28
35.922,37.302
36.145,37.322
36.364,37.34
36.577,37.355
36.781,37.366
36.973,37.372
37.153,37.373
37.317,37.37
37.467,37.361
37.601,37.347
37.719,37.328
37.823,37.304
37.911,37.275
37.987,37.242
38.049,37.204
38.1,37.162
38.141,37.115
38.171,37.064
38.192,37.008
38.205,36.947
38.211,36.881
38.21,36.81
38.204,36.734
38.193,36.655
38.178,36.571
38.161,36.485
38.141,36.395
38.12,36.303
38.098,36.21
38.077,36.115
38.058,36.019
38.042,35.922
38.029,35.826
38.02,35.729
38.014,35.633
38.012,35.537
38.012,35.442
38.016,35.348
38.021,35.254
38.029,35.162
38.038,35.07
38.048,34.981
38.057,34.894
38.065,34.809
38.071,34.727
38.075,34.647
38.077,34.569
38.075,34.493
38.071,34.42
38.063,34.347
38.052,34.275
38.039,34.205
38.025,34.136
38.009,34.068
37.994,34.002
37.978,33.938
37.964,33.875
37.952,33.813
37.941,33.752
37.932,33.693
37.924,33.634
37.917,33.577
37.911,33.52
37.906,33.464
37.902,33.41
37.899,33.357
37.896,33.306
37.895,33.257
37.896,33.211
37.899,33.166
37.903,33.124
37.908,33.084
37.915,33.047
37.921,33.012
37.928,32.98
37.935,32.95
37.94,32.923
37.943,32.899
37.943,32.876
37.941,32.855
37.934,32.836
37.923,32.817
37.909,32.798
37.89,32.78
37.868,32.761
37.841,32.741
37.81,32.721
37.776,32.7
37.737,32.679
37.694,32.656
37.647,32.632
37.598,32.607
37.546,32.58
37.493,32.553
37.438,32.524
37.382,32.495
37.325,32.466
37.268,32.437
37.211,32.407
37.154,32.379
37.097,32.35
37.041,32.322
36.985,32.293
36.929,32.264
36.874,32.236
36.82,32.209
36.765,32.183
36.711,32.162
36.657,32.145
36.603,32.135
36.549,32.136
36.495,32.15
36.441,32.182
36.388,32.237
36.335,32.318
36.283,32.43
36.232,32.578
36.183,32.763
36.133,32.989
36.085,33.255
36.037,33.562
35.99,33.907
35.944,34.288
35.898,34.7
35.852,35.139
35.807,35.599
35.762,36.074
35.719,36.558
35.676,37.045
35.635,37.529
35.596,38.002
35.559,38.461
35.523,38.898
35.488,39.31
35.454,39.691
35.42,40.04
35.387,40.353
35.353,40.628
35.32,40.865
35.287,41.064
35.254,41.226
35.221,41.351
35.188,41.443
35.155,41.504
35.122,41.535
35.09,41.541
35.058,41.524
35.028,41.486
34.999,41.431
34.971,41.361
34.943,41.279
34.915,41.186
34.887,41.085
34.858,40.977
34.828,40.863
34.798,40.746
34.769,40.625
34.74,40.501
34.711,40.378
34.684,40.255
34.657,40.134
34.631,40.016
34.605,39.901
34.58,39.79
34.555,39.682
34.531,39.578
34.507,39.478
34.482,39.38
34.458,39.284
34.435,39.19
34.411,39.096
34.386,39.001
34.361,38.906
34.336,38.809
34.31,38.71
34.285,38.609
34.259,38.508
34.234,38.407
34.209,38.306
34.184,38.208
34.16,38.113
34.136,38.023
34.112,37.937
34.087,37.856
34.061,37.783
34.034,37.716
34.007,37.657
33.978,37.606
33.948,37.563
33.917,37.527
33.886,37.499
33.855,37.478
33.825,37.464
33.796,37.456
33.769,37.454
33.745,37.457
33.722,37.464
33.702,37.473
33.682,37.484
33.663,37.495
33.645,37.505
33.627,37.514
33.609,37.52
33.591,37.523
33.573,37.52
33.555,37.512
33.539,37.498
33.526,37.479
33.518,37.453
33.518,37.421
33.528,37.384
33.551,37.342
33.59,37.295
33.648,37.243
33.726,37.188
33.825,37.13
33.948,37.068
34.093,37.003
34.26,36.936
34.448,36.865
34.655,36.792
34.88,36.716
35.12,36.637
35.372,36.556
35.632,36.472
35.899,36.385
36.168,36.296
36.437,36.206
36.702,36.114
36.96,36.021
37.208,35.929
37.444,35.836
37.664,35.743
37.867,35.651
38.052,35.558
38.217,35.467
38.363,35.375
38.489,35.284
38.596,35.195
38.684,35.106
38.755,35.018
38.809,34.93
38.847,34.843
38.871,34.758
38.88,34.673
38.877,34.59
38.862,34.508
38.837,34.427
38.802,34.349
38.761,34.273
38.714,34.2
38.662,34.129
38.607,34.062
38.551,33.997
38.494,33.935
38.439,33.875
38.385,33.818
38.333,33.763
38.283,33.709
38.238,33.657
38.197,33.606
38.162,33.557
38.133,33.508
38.112,33.461
38.096,33.415
38.087,33.37
38.082,33.326
38.081,33.283
38.082,33.24
38.085,33.198
38.087,33.158
38.087,33.119
38.085,33.083
38.081,33.048
38.073,33.016
38.063,32.985
38.051,32.957
38.036,32.93
38.02,32.905
38.001,32.882
37.982,32.861
37.963,32.843
37.943,32.826
37.923,32.81
37.904,32.795
37.887,32.78
37.871,32.766
37.859,32.752
37.849,32.739
37.844,32.725
37.842,32.712
37.844,32.699
37.85,32.684
37.86,32.668
37.872,32.65
37.886,32.629
37.902,32.605
37.918,32.579
37.933,32.551
37.946,32.52
37.957,32.486
37.965,32.45
37.97,32.412
37.971,32.372
37.97,32.331
37.966,32.288
37.958,32.244
37.947,32.2
37.933,32.157
37.914,32.115
37.892,32.075
37.866,32.039
37.836,32.009
37.803,31.987
37.767,31.976
37.729,31.979
37.689,32.001
37.648,32.045
37.605,32.117
37.56,32.22
37.513,32.359
37.466,32.536
37.417,32.752
37.368,33.01
37.318,33.309
37.267,33.647
37.216,34.022
37.166,34.429
37.116,34.864
37.066,35.322
37.018,35.795
36.972,36.279
36.927,36.766
36.883,37.25
36.84,37.724
36.797,38.183
36.753,38.62
36.708,39.03
36.66,39.409
36.61,39.754
36.558,40.062
36.502,40.333
36.444,40.566
36.384,40.761
36.323,40.919
36.262,41.04
36.199,41.129
36.137,41.186
36.076,41.215
36.015,41.22
35.955,41.203
35.897,41.168
35.84,41.117
35.783,41.053
35.727,40.977
35.672,40.891
35.617,40.799
35.564,40.701
35.512,40.598
35.461,40.493
35.412,40.385
35.366,40.276
35.322,40.168
35.28,40.059
35.241,39.952
35.205,39.847
35.171,39.744
35.139,39.643
35.109,39.545
35.079,39.449
35.048,39.355
35.016,39.261
34.984,39.168
34.95,39.074
34.915,38.978
34.879,38.881
34.844,38.783
34.808,38.681
34.774,38.578
34.741,38.474
34.709,38.369
34.677,38.265
34.647,38.163
34.617,38.064
34.587,37.971
34.557,37.885
34.527,37.807
34.497,37.738
34.466,37.678
34.436,37.629
34.405,37.59
34.374,37.561
34.344,37.543
34.315,37.534
34.287,37.533
34.26,37.54
34.235,37.553
34.213,37.571
34.192,37.591
34.174,37.614
34.157,37.637
34.142,37.659
34.128,37.678
34.114,37.694
34.099,37.704
34.084,37.71
34.066,37.709
34.046,37.701
34.024,37.687
33.998,37.666
33.97,37.639
33.939,37.605
33.906,37.566
33.871,37.521
33.835,37.47
33.799,37.416
33.764,37.357
33.729,37.294
33.694,37.228
33.661,37.158
33.629,37.086
33.597,37.011
33.567,36.933
33.537,36.853
33.507,36.77
33.479,36.686
33.451,36.599
33.425,36.51
33.401,36.419
33.379,36.326
33.362,36.231
33.35,36.133
33.347,36.033
33.355,35.932
33.376,35.83
33.412,35.727
33.466,35.625
33.539,35.524
33.634,35.424
33.749,35.326
33.886,35.23
34.042,35.137
34.217,35.045
34.408,34.955
34.614,34.867
34.832,34.781
35.06,34.697
35.296,34.614
35.535,34.533
35.776,34.454
36.015,34.376
36.25,34.3
36.477,34.225
36.694,34.152
36.898,34.08
37.087,34.01
37.26,33.941
37.415,33.873
37.552,33.808
37.67,33.745
37.77,33.684
37.853,33.626
37.92,33.57
37.972,33.516
38.01,33.465
38.036,33.415
38.05,33.367
38.055,33.32
38.052,33.274
38.041,33.23
38.025,33.186
38.003,33.144
37.977,33.102
37.949,33.06
37.918,33.019
37.887,32.978
37.856,32.938
37.826,32.898
37.797,32.858
37.77,32.82
37.746,32.783
37.723,32.748
37.701,32.716
37.681,32.687
37.663,32.66
37.645,32.635
37.627,32.613
37.609,32.594
37.591,32.577
37.573,32.563
37.554,32.551
37.533,32.542
37.511,32.533
37.488,32.525
37.462,32.517
37.434,32.508
37.405,32.497
37.374,32.485
37.343,32.47
37.31,32.452
37.278,32.431
37.248,32.406
37.219,32.378
37.194,32.347
37.172,32.312
37.154,32.274
37.141,32.233
37.132,32.19
37.129,32.146
37.129,32.1
37.135,32.054
37.144,32.009
37.156,31.966
37.171,31.926
37.188,31.889
37.206,31.858
37.224,31.835
37.242,31.822
37.26,31.823
37.277,31.84
37.292,31.879
37.306,31.942
37.317,32.034
37.325,32.159
37.33,32.321
37.331,32.522
37.328,32.763
37.321,33.045
37.31,33.367
37.295,33.727
37.276,34.121
37.254,34.547
37.228,34.998
37.2,35.468
37.168,35.951
37.135,36.439
37.098,36.928
37.06,37.409
37.02,37.876
36.978,38.324
36.935,38.748
36.89,39.142
36.844,39.504
36.796,39.83
36.747,40.12
36.696,40.372
36.643,40.585
36.589,40.762
36.533,40.902
36.476,41.008
36.419,41.081
36.361,41.124
36.304,41.141
36.247,41.134
36.191,41.105
36.135,41.059
36.079,40.997
36.023,40.923
35.968,40.839
35.914,40.746
35.859,40.647
35.805,40.543
35.75,40.436
35.694,40.326
35.638,40.215
35.581,40.103
35.524,39.991
35.468,39.88
35.413,39.77
35.359,39.661
35.306,39.552
35.255,39.445
35.206,39.337
35.158,39.23
35.113,39.122
35.068,39.014
35.025,38.904
34.984,38.794
34.944,38.682
34.905,38.569
34.869,38.455
34.834,38.342
34.801,38.229
34.769,38.119
34.738,38.01
34.71,37.906
34.683,37.805
34.658,37.71
34.634,37.623
34.612,37.543
34.591,37.471
34.571,37.409
34.553,37.357
34.535,37.314
34.517,37.281
34.5,37.257
34.483,37.243
34.466,37.237
34.448,37.238
34.429,37.245
34.409,37.258
34.389,37.274
34.369,37.292
34.348,37.312
34.327,37.331
34.306,37.348
34.284,37.364
34.261,37.377
34.239,37.385
34.216,37.39
34.193,37.389
34.17,37.383
34.147,37.371
34.123,37.353
34.099,37.33
34.074,37.302
34.049,37.27
34.023,37.232
33.997,37.19
33.972,37.143
33.946,37.092
33.921,37.036
33.897,36.977
33.873,36.915
33.85,36.849
33.828,36.78
33.808,36.708
33.792,36.632
33.78,36.554
33.774,36.473
33.777,36.389
33.79,36.302
33.815,36.212
33.854,36.121
33.91,36.027
33.984,35.932
34.077,35.836
34.19,35.739
34.323,35.642
34.476,35.545
34.649,35.447
34.84,35.351
35.048,35.255
35.27,35.16
35.505,35.067
35.749,34.975
35.999,34.885
36.253,34.797
36.508,34.71
36.759,34.624
37.003,34.541
37.236,34.459
37.456,34.379
37.659,34.301
37.843,34.226
38.007,34.152
38.149,34.079
38.271,34.009
38.371,33.941
38.45,33.874
38.51,33.809
38.553,33.746
38.58,33.684
38.594,33.623
38.596,33.564
38.588,33.505
38.571,33.447
38.549,33.39
38.521,33.333
38.489,33.278
38.455,33.223
38.421,33.169
38.386,33.117
38.351,33.066
38.318,33.017
38.287,32.97
38.259,32.925
38.232,32.883
38.207,32.843
38.184,32.805
38.162,32.77
38.141,32.737
38.121,32.707
38.101,32.68
38.081,32.656
38.061,32.633
38.04,32.613
38.018,32.595
37.994,32.577
37.969,32.561
37.944,32.545
37.916,32.529
37.887,32.511
37.855,32.492
37.821,32.472
37.784,32.451
37.745,32.428
37.704,32.403
37.664,32.375
37.624,32.346
37.586,32.315
37.551,32.282
37.52,32.247
37.492,32.211
37.47,32.173
37.453,32.135
37.442,32.096
37.437,32.057
37.438,32.018
37.443,31.978
37.452,31.94
37.465,31.904
37.479,31.871
37.494,31.843
37.511,31.824
37.527,31.817
37.543,31.824
37.557,31.85
37.57,31.899
37.58,31.975
37.587,32.081
37.591,32.22
37.591,32.396
37.587,32.611
37.58,32.865
37.568,33.159
37.553,33.49
37.534,33.857
37.512,34.256
37.486,34.681
37.457,35.126
37.425,35.587
37.39,36.055
37.351,36.524
37.309,36.988
37.265,37.442
37.218,37.878
37.168,38.292
37.116,38.68
37.062,39.038
37.007,39.363
36.952,39.653
36.896,39.905
36.839,40.12
36.783,40.298
36.728,40.439
36.673,40.547
36.618,40.621
36.564,40.665
36.511,40.681
36.458,40.673
36.405,40.642
36.353,40.592
36.302,40.527
36.251,40.448
36.2,40.358
36.149,40.259
36.098,40.152
36.048,40.04
35.998,39.924
35.949,39.804
35.901,39.683
35.854,39.56
35.808,39.438
35.763,39.316
35.72,39.197
35.678,39.079
35.638,38.964
35.598,38.85
35.56,38.738
35.523,38.627
35.486,38.515
35.449,38.403
35.413,38.29
35.376,38.175
35.34,38.058
35.305,37.94
35.27,37.82
35.235,37.699
35.202,37.578
35.169,37.46
35.137,37.345
35.106,37.235
35.075,37.132
35.043,37.037
35.012,36.951
34.98,36.877
34.948,36.813
34.915,36.761
34.882,36.719
34.849,36.689
34.816,36.67
34.784,36.66
34.753,36.661
34.722,36.67
34.692,36.687
34.662,36.71
34.633,36.739
34.603,36.773
34.575,36.808
34.547,36.845
34.52,36.881
34.493,36.915
34.466,36.947
34.439,36.974
34.412,36.996
34.386,37.013
34.36,37.023
34.335,37.026
34.311,37.024
34.288,37.015
34.265,37
34.242,36.98
34.219,36.953
34.195,36.921
34.171,36.884
34.145,36.841
34.118,36.794
34.089,36.742
34.059,36.686
34.026,36.626
33.992,36.561
33.956,36.493
33.918,36.42
33.879,36.344
33.839,36.264
33.797,36.181
33.756,36.095
33.716,36.006
33.677,35.914
33.64,35.82
33.605,35.725
33.571,35.63
33.539,35.534
33.509,35.437
33.481,35.341
33.457,35.245
33.438,35.149
33.424,35.055
33.419,34.961
33.425,34.87
33.444,34.78
33.478,34.691
33.53,34.603
33.603,34.517
33.698,34.432
33.817,34.349
33.962,34.268
34.131,34.188
34.325,34.111
34.541,34.035
34.779,33.962
35.035,33.89
35.307,33.821
35.59,33.755
35.881,33.69
36.176,33.628
36.469,33.569
36.758,33.511
37.039,33.456
37.309,33.403
37.566,33.352
37.806,33.302
38.03,33.254
38.234,33.209
38.417,33.165
38.58,33.123
38.721,33.084
38.842,33.046
38.942,33.01
39.023,32.975
39.086,32.941
39.133,32.909
39.165,32.879
39.184,32.851
39.192,32.825
39.191,32.802
39.183,32.782
39.17,32.764
39.152,32.75
39.131,32.738
39.108,32.728
39.083,32.72
39.058,32.712
39.032,32.705
39.008,32.699
38.985,32.692
38.964,32.685
38.945,32.677
38.929,32.668
38.915,32.658
38.903,32.646
38.893,32.633
38.885,32.618
38.878,32.602
38.872,32.585
38.865,32.566
38.858,32.545
38.848,32.524
38.837,32.502
38.822,32.479
38.805,32.457
38.783,32.437
38.759,32.419
38.731,32.407
38.7,32.404
38.667,32.411
38.633,32.434
38.596,32.477
38.558,32.542
38.518,32.633
38.479,32.754
38.44,32.909
38.404,33.098
38.37,33.325
38.339,33.589
38.312,33.89
38.289,34.225
38.27,34.592
38.256,34.986
38.245,35.402
38.239,35.836
38.235,36.281
38.234,36.731
38.235,37.181
38.237,37.623
38.239,38.053
38.241,38.464
38.241,38.853
38.24,39.215
38.238,39.547
38.233,39.848
38.226,40.114
38.215,40.346
38.201,40.542
38.183,40.703
38.162,40.83
38.136,40.924
38.106,40.987
38.071,41.023
38.033,41.032
37.991,41.019
37.947,40.985
37.9,40.933
37.853,40.865
37.803,40.784
37.752,40.691
37.7,40.589
37.647,40.479
37.592,40.363
37.537,40.242
37.482,40.118
37.425,39.992
37.368,39.864
37.31,39.735
37.251,39.606
37.191,39.477
37.131,39.348
37.069,39.219
37.007,39.091
36.944,38.963
36.88,38.835
36.815,38.709
36.749,38.584
36.682,38.46
36.615,38.337
36.548,38.215
36.481,38.094
36.416,37.974
36.351,37.857
36.287,37.741
36.224,37.629
36.163,37.521
36.103,37.417
36.044,37.319
35.987,37.228
35.932,37.144
35.879,37.069
35.826,37.002
35.774,36.946
35.722,36.899
35.671,36.861
35.622,36.832
35.573,36.811
35.527,36.799
35.482,36.794
35.438,36.796
35.395,36.806
35.353,36.821
35.312,36.842
35.272,36.866
35.232,36.893
35.193,36.921
35.155,36.949
35.118,36.975
35.082,36.999
35.046,37.019
35.01,37.033
34.975,37.042
34.941,37.045
34.906,37.041
34.873,37.03
34.84,37.013
34.809,36.989
34.779,36.959
34.75,36.922
34.724,36.88
34.699,36.832
34.677,36.778
34.656,36.72
34.637,36.656
34.618,36.588
34.6,36.516
34.582,36.439
34.565,36.36
34.546,36.277
34.529,36.192
34.511,36.105
34.493,36.017
34.474,35.927
34.455,35.836
34.434,35.743
34.411,35.65
34.385,35.556
34.357,35.46
34.326,35.365
34.292,35.269
34.256,35.174
34.217,35.078
34.176,34.983
34.134,34.889
34.09,34.795
34.044,34.703
33.996,34.611
33.946,34.519
33.894,34.429
33.84,34.341
33.784,34.255
33.727,34.172
33.668,34.092
33.608,34.015
33.547,33.94
33.487,33.867
33.426,33.796
33.366,33.726
33.306,33.657
33.248,33.59
33.191,33.525
33.137,33.461
33.087,33.398
33.039,33.337
32.996,33.278
32.956,33.219
32.921,33.162
32.89,33.107
32.863,33.055
32.841,33.006
32.824,32.96
32.812,32.917
32.807,32.877
32.81,32.841
32.822,32.807
32.846,32.776
32.883,32.747
32.936,32.719
33.005,32.692
33.094,32.667
33.203,32.642
33.334,32.619
33.489,32.596
33.668,32.573
33.87,32.551
34.095,32.529
34.341,32.507
34.606,32.486
34.888,32.465
35.182,32.444
35.484,32.423
35.79,32.402
36.097,32.38
36.399,32.358
36.692,32.334
36.974,32.309
37.24,32.284
37.488,32.258
37.716,32.231
37.922,32.203
38.106,32.175
38.267,32.146
38.407,32.116
38.525,32.084
38.624,32.051
38.705,32.016
38.768,31.979
38.816,31.941
38.849,31.901
38.868,31.861
38.875,31.82
38.87,31.78
38.855,31.742
38.832,31.708
38.802,31.681
38.767,31.663
38.729,31.658
38.689,31.671
38.648,31.705
38.609,31.765
38.571,31.855
38.537,31.98
38.506,32.142
38.479,32.346
38.456,32.591
38.436,32.878
38.42,33.207
38.407,33.576
38.396,33.981
38.387,34.419
38.378,34.884
38.37,35.37
38.361,35.871
38.352,36.381
38.341,36.892
38.328,37.397
38.314,37.89
38.297,38.365
38.278,38.816
38.256,39.238
38.231,39.627
38.203,39.98
38.172,40.295
38.138,40.571
38.103,40.806
38.068,41.001
38.032,41.157
37.997,41.276
37.964,41.36
37.933,41.412
37.906,41.435
37.882,41.432
37.863,41.406
37.847,41.359
37.835,41.297
37.826,41.22
37.82,41.133
37.817,41.038
37.816,40.937
37.816,40.832
37.817,40.723
37.818,40.614
37.819,40.503
37.819,40.392
37.819,40.282
37.817,40.173
37.813,40.066
37.806,39.96
37.797,39.857
37.785,39.756
37.769,39.657
37.748,39.558
37.721,39.46
37.69,39.361
37.654,39.262
37.614,39.162
37.57,39.06
37.523,38.956
37.474,38.849
37.423,38.74
37.37,38.63
37.317,38.519
37.262,38.408
37.206,38.298
37.149,38.191
37.09,38.087
37.03,37.987
36.967,37.892
36.903,37.804
36.836,37.723
36.767,37.65
36.696,37.585
36.625,37.53
36.552,37.484
36.481,37.448
36.41,37.42
36.341,37.402
36.274,37.391
36.208,37.386
36.143,37.388
36.08,37.393
36.017,37.401
35.954,37.409
35.891,37.417
35.828,37.424
35.764,37.427
35.699,37.427
35.633,37.424
35.567,37.416
35.502,37.403
35.438,37.384
35.374,37.361
35.312,37.331
35.251,37.296
35.191,37.255
35.133,37.208
35.076,37.156
35.02,37.099
34.965,37.037
34.911,36.972
34.859,36.904
34.809,36.834
34.761,36.761
34.714,36.685
34.67,36.608
34.626,36.527
34.584,36.444
34.543,36.357
34.502,36.267
34.462,36.175
34.422,36.079
34.382,35.981
34.342,35.881
34.302,35.78
34.262,35.677
34.222,35.574
34.183,35.471
34.143,35.367
34.105,35.265
34.067,35.163
34.03,35.062
33.994,34.964
33.959,34.867
33.924,34.774
33.889,34.682
33.855,34.593
33.822,34.507
33.788,34.424
33.755,34.341
33.722,34.26
33.69,34.18
33.659,34.1
33.629,34.021
33.6,33.943
33.573,33.865
33.546,33.789
33.519,33.714
33.492,33.641
33.465,33.571
33.436,33.502
33.406,33.436
33.374,33.373
33.341,33.311
33.307,33.252
33.273,33.196
33.238,33.142
33.203,33.09
33.169,33.042
33.136,32.995
33.105,32.951
33.075,32.909
33.047,32.868
33.022,32.829
32.997,32.792
32.975,32.757
32.954,32.723
32.933,32.691
32.913,32.661
32.894,32.633
32.874,32.605
32.854,32.579
32.834,32.554
32.812,32.531
32.789,32.509
32.763,32.488
32.733,32.469
32.7,32.453
32.664,32.438
32.624,32.425
32.582,32.413
32.537,32.402
32.491,32.391
32.445,32.38
32.399,32.367
32.354,32.354
32.311,32.339
32.271,32.323
32.233,32.305
32.2,32.286
32.17,32.265
32.145,32.243
32.127,32.219
32.115,32.192
32.113,32.162
32.121,32.13
32.142,32.095
32.177,32.059
32.228,32.021
32.299,31.981
32.392,31.939
32.507,31.896
32.648,31.854
32.815,31.812
33.009,31.773
33.228,31.738
33.473,31.71
33.74,31.692
34.028,31.688
34.332,31.702
34.65,31.738
34.976,31.801
35.306,31.898
35.637,32.031
35.963,32.204
36.281,32.421
36.586,32.683
36.874,32.988
37.143,33.337
37.39,33.725
37.613,34.15
37.81,34.604
37.982,35.083
38.127,35.579
38.247,36.087
38.344,36.598
38.418,37.107
38.472,37.606
38.507,38.089
38.527,38.55
38.532,38.984
38.525,39.387
38.508,39.755
38.481,40.085
38.448,40.376
38.409,40.625
38.366,40.833
38.321,41
38.276,41.128
38.23,41.219
38.185,41.276
38.142,41.302
38.102,41.299
38.063,41.271
38.027,41.221
37.993,41.153
37.962,41.07
37.934,40.974
37.908,40.869
37.884,40.756
37.863,40.638
37.842,40.517
37.822,40.392
37.802,40.267
37.781,40.142
37.758,40.018
37.733,39.895
37.705,39.774
37.674,39.656
37.64,39.541
37.602,39.429
37.56,39.32
37.517,39.213
37.472,39.107
37.426,39.002
37.381,38.897
37.337,38.791
37.296,38.684
37.258,38.575
37.225,38.463
37.195,38.35
37.171,38.236
37.151,38.121
37.136,38.006
37.126,37.892
37.119,37.781
37.117,37.673
37.118,37.57
37.122,37.472
37.128,37.382
37.135,37.3
37.143,37.227
37.15,37.163
37.157,37.107
37.162,37.062
37.165,37.025
37.167,36.997
37.165,36.979
37.16,36.969
37.151,36.966
37.137,36.971
37.118,36.981
37.095,36.995
37.068,37.012
37.038,37.03
37.004,37.047
36.968,37.062
36.93,37.073
36.89,37.08
36.849,37.082
36.805,37.078
36.761,37.068
36.714,37.051
36.665,37.028
36.614,36.999
36.56,36.965
36.504,36.926
36.446,36.881
36.385,36.832
36.322,36.777
36.256,36.718
36.189,36.654
36.119,36.585
36.048,36.512
35.975,36.435
35.901,36.355
35.828,36.272
35.754,36.187
35.682,36.098
35.611,36.008
35.541,35.915
35.473,35.82
35.407,35.724
35.343,35.626
35.28,35.527
35.218,35.428
35.157,35.328
35.097,35.228
35.038,35.127
34.979,35.027
34.921,34.927
34.864,34.828
34.808,34.729
34.753,34.631
34.7,34.534
34.649,34.438
34.599,34.344
34.55,34.251
34.502,34.161
34.455,34.073
34.408,33.987
34.361,33.904
34.313,33.823
34.265,33.744
34.218,33.667
34.171,33.591
34.125,33.517
34.081,33.445
34.04,33.375
34,33.306
33.961,33.239
33.924,33.174
33.889,33.11
33.856,33.048
33.825,32.988
33.794,32.929
33.765,32.872
33.737,32.816
33.708,32.763
33.68,32.712
33.651,32.663
33.622,32.616
33.592,32.572
33.561,32.531
33.529,32.492
33.495,32.455
33.461,32.421
33.427,32.389
33.393,32.359
33.359,32.332
33.326,32.306
33.294,32.282
33.261,32.26
33.229,32.239
33.197,32.22
33.166,32.201
33.135,32.184
33.104,32.167
33.074,32.151
33.045,32.136
33.016,32.12
32.988,32.104
32.959,32.088
32.931,32.072
32.902,32.055
32.873,32.038
32.842,32.022
32.811,32.006
32.778,31.99
32.745,31.974
32.711,31.959
32.677,31.943
32.642,31.927
32.606,31.91
32.57,31.891
32.533,31.87
32.496,31.846
32.457,31.82
32.417,31.789
32.377,31.756
32.335,31.719
32.295,31.681
32.254,31.64
32.215,31.599
32.176,31.556
32.138,31.512
32.103,31.469
32.069,31.427
32.038,31.388
32.009,31.354
31.985,31.327
31.966,31.31
31.952,31.308
31.947,31.324
31.951,31.362
31.967,31.428
31.997,31.526
32.042,31.66
32.105,31.833
32.188,32.048
32.292,32.306
32.418,32.608
32.568,32.952
32.74,33.336
32.935,33.756
33.15,34.207
33.385,34.685
33.635,35.182
33.898,35.691
34.172,36.206
34.452,36.72
34.734,37.224
35.015,37.714
35.289,38.182
35.554,38.625
35.806,39.037
36.041,39.415
36.257,39.756
36.452,40.058
36.625,40.32
36.775,40.542
36.902,40.724
37.007,40.868
37.09,40.975
37.154,41.049
37.199,41.09
37.228,41.103
37.243,41.091
37.244,41.056
37.234,41.001
37.215,40.931
37.188,40.846
37.155,40.751
37.118,40.647
37.078,40.535
37.036,40.418
36.993,40.296
36.95,40.171
36.908,40.044
36.866,39.916
36.826,39.787
36.787,39.658
36.75,39.53
36.713,39.403
36.677,39.278
36.641,39.155
36.606,39.034
36.57,38.915
36.535,38.799
36.5,38.685
36.464,38.572
36.428,38.461
36.39,38.35
36.351,38.24
36.31,38.131
36.268,38.022
36.224,37.913
36.178,37.804
36.132,37.696
36.086,37.59
36.041,37.487
35.996,37.388
35.954,37.295
35.916,37.208
35.881,37.129
35.85,37.058
35.825,36.997
35.806,36.945
35.792,36.903
35.785,36.87
35.783,36.847
35.787,36.834
35.796,36.828
35.81,36.83
35.829,36.838
35.851,36.852
35.877,36.87
35.905,36.89
35.933,36.912
35.96,36.933
35.986,36.954
36.009,36.971
36.028,36.984
36.042,36.992
36.051,36.993
36.053,36.989
36.05,36.978
36.042,36.961
36.027,36.938
36.008,36.909
35.985,36.876
35.958,36.838
35.928,36.797
35.896,36.751
35.862,36.701
35.826,36.646
35.787,36.587
35.748,36.524
35.706,36.456
35.662,36.383
35.616,36.306
35.568,36.226
35.518,36.142
35.466,36.054
35.411,35.963
35.354,35.869
35.294,35.771
35.233,35.67
35.17,35.568
35.106,35.462
35.042,35.356
34.977,35.248
34.914,35.14
34.851,35.033
34.789,34.927
34.728,34.822
34.669,34.718
34.612,34.617
34.557,34.518
34.505,34.42
34.456,34.325
34.409,34.232
34.365,34.141
34.322,34.053
34.279,33.966
34.237,33.881
34.195,33.798
34.153,33.718
34.11,33.64
34.067,33.563
34.022,33.49
33.978,33.418
33.933,33.35
33.887,33.285
33.842,33.221
33.797,33.16
33.754,33.1
33.711,33.043
33.671,32.987
33.633,32.933
33.597,32.881
33.564,32.831
33.533,32.783
33.503,32.737
33.475,32.694
33.448,32.652
33.421,32.614
33.395,32.577
33.37,32.543
33.346,32.511
33.322,32.481
33.298,32.454
33.274,32.43
33.25,32.409
33.227,32.391
33.203,32.375
33.18,32.362
33.157,32.35
33.134,32.341
33.111,32.332
