Trial 3:3back,Trial 5:3back
35.327,35.802
35.309,35.761
35.291,35.719
35.276,35.679
35.264,35.64
35.256,35.603
35.25,35.568
35.249,35.536
35.251,35.506
35.257,35.478
35.266,35.452
35.276,35.428
35.287,35.405
35.297,35.383
35.307,35.36
35.315,35.337
35.321,35.314
35.325,35.291
35.327,35.268
35.327,35.245
35.324,35.222
35.32,35.2
35.315,35.179
35.307,35.159
35.297,35.14
35.286,35.12
35.272,35.101
35.257,35.08
35.241,35.059
35.223,35.036
35.204,35.012
35.184,34.987
35.164,34.961
35.143,34.934
35.121,34.906
35.098,34.877
35.074,34.849
35.05,34.82
35.026,34.79
35.003,34.761
34.979,34.732
34.956,34.704
34.933,34.678
34.911,34.654
34.889,34.633
34.868,34.616
34.848,34.603
34.829,34.594
34.811,34.592
34.793,34.596
34.777,34.607
34.761,34.627
34.745,34.656
34.73,34.696
34.714,34.747
34.698,34.81
34.682,34.885
34.667,34.974
34.652,35.074
34.639,35.186
34.625,35.308
34.613,35.438
34.601,35.576
34.59,35.72
34.58,35.867
34.571,36.015
34.563,36.162
34.556,36.305
34.549,36.442
34.542,36.571
34.536,36.69
34.53,36.798
34.524,36.894
34.518,36.976
34.512,37.044
34.506,37.097
34.499,37.134
34.492,37.157
34.485,37.165
34.479,37.159
34.472,37.142
34.467,37.115
34.462,37.08
34.458,37.039
34.454,36.994
34.45,36.947
34.446,36.9
34.441,36.853
34.434,36.809
34.426,36.769
34.416,36.732
34.404,36.699
34.39,36.671
34.374,36.647
34.358,36.626
34.34,36.608
34.322,36.593
34.303,36.579
34.286,36.567
34.269,36.556
34.253,36.546
34.239,36.537
34.228,36.529
34.219,36.521
34.213,36.513
34.211,36.505
34.214,36.495
34.222,36.483
34.236,36.469
34.257,36.452
34.285,36.433
34.322,36.412
34.368,36.389
34.423,36.365
34.487,36.339
34.56,36.313
34.642,36.286
34.732,36.26
34.83,36.234
34.934,36.211
35.043,36.191
35.156,36.175
35.271,36.162
35.386,36.153
35.498,36.148
35.606,36.144
35.708,36.144
35.801,36.145
35.884,36.147
35.957,36.151
36.019,36.156
36.07,36.161
36.111,36.165
36.143,36.169
36.166,36.172
36.181,36.174
36.188,36.173
36.19,36.169
36.186,36.163
36.177,36.152
36.164,36.138
36.148,36.119
36.129,36.096
36.108,36.068
36.087,36.036
36.067,36.001
36.047,35.964
36.029,35.925
36.013,35.886
36,35.847
35.989,35.808
35.979,35.77
35.972,35.733
35.967,35.697
35.962,35.663
35.958,35.63
35.955,35.599
35.952,35.568
35.949,35.54
35.946,35.512
35.944,35.485
35.942,35.458
35.939,35.429
35.936,35.399
35.932,35.368
35.927,35.335
35.921,35.3
35.913,35.265
35.903,35.23
35.891,35.194
35.877,35.158
35.862,35.122
35.846,35.087
35.828,35.052
35.811,35.017
35.793,34.983
35.774,34.949
35.757,34.916
35.74,34.883
35.724,34.85
35.71,34.817
35.698,34.786
35.688,34.756
35.68,34.727
35.675,34.699
35.673,34.673
35.675,34.648
35.679,34.624
35.686,34.601
35.697,34.579
35.709,34.557
35.721,34.536
35.734,34.515
35.746,34.494
35.756,34.473
35.763,34.452
35.767,34.431
35.766,34.41
35.762,34.39
35.754,34.369
35.742,34.35
35.727,34.33
35.709,34.311
35.69,34.29
35.67,34.27
35.649,34.247
35.628,34.224
35.606,34.199
35.585,34.174
35.565,34.146
35.544,34.118
35.525,34.089
35.506,34.059
35.488,34.028
35.47,33.996
35.453,33.965
35.437,33.935
35.42,33.906
35.404,33.879
35.388,33.855
35.372,33.834
35.356,33.818
35.34,33.807
35.324,33.802
35.308,33.803
35.291,33.811
35.275,33.827
35.258,33.852
35.241,33.885
35.224,33.929
35.207,33.982
35.189,34.046
35.171,34.121
35.153,34.207
35.134,34.303
35.114,34.409
35.094,34.524
35.073,34.647
35.053,34.776
35.033,34.909
35.014,35.044
34.996,35.181
34.979,35.316
34.963,35.447
34.948,35.574
34.932,35.693
34.917,35.802
34.903,35.899
34.888,35.982
34.875,36.052
34.863,36.107
34.852,36.148
34.842,36.175
34.833,36.189
34.824,36.191
34.815,36.182
34.806,36.165
34.796,36.14
34.786,36.109
34.775,36.073
34.764,36.033
34.754,35.992
34.744,35.951
34.734,35.91
34.725,35.87
34.715,35.832
34.706,35.796
34.697,35.762
34.687,35.731
34.676,35.703
34.663,35.677
34.65,35.653
34.636,35.631
34.621,35.611
34.606,35.593
34.591,35.577
34.576,35.562
34.561,35.548
34.546,35.535
34.532,35.523
34.518,35.511
34.505,35.5
34.493,35.49
34.482,35.478
34.472,35.467
34.466,35.454
34.462,35.44
34.462,35.425
34.467,35.41
34.479,35.394
34.497,35.379
34.524,35.364
34.56,35.349
34.605,35.335
34.66,35.323
34.724,35.312
34.798,35.303
34.881,35.296
34.973,35.292
35.072,35.291
35.177,35.292
35.288,35.296
35.401,35.303
35.517,35.312
35.631,35.323
35.744,35.335
35.851,35.346
35.953,35.357
36.045,35.367
36.128,35.374
36.199,35.379
36.258,35.382
36.305,35.381
36.339,35.378
36.362,35.371
36.375,35.362
36.378,35.349
36.374,35.332
36.363,35.313
36.348,35.292
36.329,35.269
36.309,35.245
36.287,35.22
36.265,35.195
36.244,35.169
36.223,35.143
36.206,35.116
36.191,35.089
36.179,35.061
36.17,35.032
36.164,35.003
36.159,34.975
36.156,34.946
36.154,34.918
36.151,34.891
36.148,34.863
36.144,34.836
36.139,34.809
36.133,34.781
36.126,34.751
36.118,34.721
36.11,34.69
36.101,34.657
36.092,34.624
36.082,34.59
36.072,34.557
36.06,34.525
36.048,34.495
36.034,34.465
36.019,34.437
36.002,34.41
35.983,34.385
35.963,34.361
35.94,34.338
35.917,34.316
35.893,34.294
35.869,34.274
35.846,34.254
35.824,34.236
35.803,34.218
35.785,34.2
35.769,34.183
35.755,34.167
35.745,34.15
35.738,34.134
35.733,34.117
35.732,34.1
35.734,34.083
35.738,34.066
35.744,34.049
35.752,34.032
35.762,34.016
35.773,34
35.783,33.986
35.793,33.972
35.802,33.96
35.808,33.949
35.811,33.939
35.811,33.929
35.807,33.919
35.798,33.909
35.786,33.898
35.771,33.886
35.753,33.872
35.733,33.857
35.711,33.839
35.688,33.818
35.664,33.796
35.641,33.77
35.617,33.743
35.594,33.714
35.571,33.684
35.548,33.654
35.526,33.624
35.503,33.596
35.48,33.57
35.458,33.547
35.436,33.528
35.415,33.512
35.394,33.502
35.374,33.497
35.355,33.499
35.336,33.508
35.316,33.525
35.297,33.551
35.277,33.588
35.257,33.636
35.236,33.695
35.215,33.765
35.194,33.846
35.174,33.937
35.154,34.037
35.134,34.145
35.115,34.26
35.097,34.379
35.079,34.501
35.062,34.624
35.046,34.747
35.03,34.866
35.014,34.981
34.998,35.09
34.983,35.19
34.968,35.28
34.955,35.36
34.941,35.428
34.929,35.485
34.916,35.53
34.904,35.563
34.892,35.585
34.879,35.596
34.865,35.598
34.851,35.591
34.837,35.577
34.824,35.555
34.811,35.528
34.798,35.497
34.786,35.462
34.775,35.425
34.764,35.387
34.754,35.349
34.745,35.313
34.736,35.279
34.729,35.248
34.721,35.219
34.714,35.193
34.706,35.17
34.697,35.151
34.688,35.134
34.678,35.119
34.668,35.107
34.657,35.096
34.645,35.085
34.633,35.074
34.621,35.062
34.608,35.05
34.594,35.037
34.579,35.023
34.564,35.007
34.549,34.991
34.533,34.973
34.517,34.955
34.502,34.936
34.486,34.917
34.471,34.898
34.456,34.879
34.441,34.861
34.426,34.844
34.412,34.828
34.399,34.814
34.388,34.802
34.379,34.791
34.373,34.782
34.371,34.775
34.375,34.771
34.385,34.769
34.403,34.77
34.429,34.774
34.466,34.779
34.513,34.786
34.571,34.795
34.64,34.805
34.72,34.814
34.81,34.823
34.91,34.832
35.017,34.839
35.13,34.845
35.247,34.85
35.365,34.853
35.484,34.854
35.6,34.853
35.712,34.85
35.817,34.844
35.913,34.835
36,34.825
36.076,34.811
36.14,34.796
36.192,34.778
36.233,34.758
36.262,34.737
36.279,34.715
36.286,34.693
36.284,34.669
36.274,34.644
36.258,34.619
36.237,34.592
36.212,34.565
36.184,34.537
36.154,34.509
36.125,34.481
36.098,34.453
36.071,34.426
36.047,34.4
36.026,34.375
36.006,34.351
35.989,34.326
35.974,34.3
35.961,34.274
35.949,34.246
35.94,34.218
35.932,34.189
35.926,34.159
35.922,34.131
35.918,34.102
35.915,34.074
35.911,34.047
35.907,34.021
35.901,33.995
35.894,33.97
35.884,33.945
35.873,33.921
35.86,33.897
35.845,33.874
35.828,33.851
35.809,33.83
35.789,33.811
35.769,33.792
35.748,33.775
35.727,33.759
35.707,33.744
35.689,33.73
35.671,33.717
35.656,33.704
35.643,33.692
35.632,33.682
35.623,33.672
35.617,33.663
35.614,33.654
35.615,33.644
35.618,33.634
35.625,33.622
35.635,33.609
35.647,33.595
35.661,33.581
35.675,33.565
35.689,33.549
35.703,33.531
35.715,33.512
35.725,33.493
35.732,33.472
35.737,33.451
35.738,33.428
35.736,33.405
35.73,33.381
35.721,33.358
35.709,33.336
35.693,33.316
35.675,33.297
35.654,33.281
35.631,33.268
35.607,33.259
35.582,33.253
35.556,33.252
35.531,33.256
35.507,33.267
35.484,33.284
35.462,33.309
35.442,33.342
35.423,33.383
35.405,33.435
35.388,33.495
35.373,33.564
35.358,33.642
35.344,33.728
35.331,33.82
35.318,33.918
35.305,34.021
35.292,34.127
35.28,34.234
35.267,34.341
35.254,34.447
35.24,34.549
35.225,34.646
35.208,34.737
35.191,34.82
35.173,34.894
35.154,34.958
35.134,35.011
35.114,35.054
35.094,35.085
35.075,35.105
35.055,35.115
35.036,35.115
35.018,35.106
34.999,35.089
34.982,35.066
34.965,35.038
34.948,35.006
34.932,34.972
34.917,34.937
34.902,34.902
34.888,34.869
34.875,34.839
34.863,34.81
34.852,34.785
34.842,34.764
34.832,34.745
34.823,34.73
34.815,34.718
34.808,34.708
34.801,34.7
34.794,34.694
34.787,34.688
34.781,34.683
34.773,34.678
34.765,34.672
34.755,34.665
34.745,34.658
34.733,34.648
34.721,34.638
34.708,34.625
34.694,34.611
34.68,34.596
34.665,34.579
34.651,34.561
34.636,34.543
34.622,34.524
34.608,34.506
34.594,34.488
34.581,34.471
34.567,34.456
34.554,34.444
34.54,34.434
34.526,34.428
34.512,34.425
34.497,34.426
34.482,34.431
34.467,34.44
34.453,34.451
34.44,34.466
34.429,34.482
34.421,34.5
34.415,34.519
34.414,34.538
34.417,34.556
34.425,34.574
34.439,34.591
34.46,34.606
34.489,34.618
34.526,34.628
34.573,34.635
34.628,34.639
34.694,34.64
34.768,34.637
34.851,34.631
34.941,34.623
35.037,34.611
35.138,34.598
35.242,34.583
35.347,34.565
35.452,34.546
35.554,34.527
35.653,34.506
35.746,34.485
35.833,34.465
35.911,34.444
35.979,34.424
36.037,34.404
36.084,34.384
36.119,34.365
36.144,34.345
36.158,34.325
36.161,34.306
36.156,34.287
36.143,34.269
36.123,34.251
36.098,34.234
36.069,34.217
36.038,34.201
36.005,34.186
35.972,34.171
35.939,34.157
35.906,34.144
35.875,34.132
35.846,34.12
35.82,34.107
35.796,34.094
35.775,34.081
35.757,34.068
35.742,34.054
35.729,34.039
35.719,34.025
35.712,34.01
35.706,33.995
35.7,33.98
35.695,33.965
35.689,33.95
35.682,33.936
35.673,33.922
35.663,33.91
35.651,33.899
35.637,33.89
35.622,33.881
35.605,33.874
35.587,33.868
35.568,33.863
35.549,33.857
35.53,33.853
35.511,33.848
35.493,33.843
35.474,33.838
35.455,33.833
35.437,33.828
35.418,33.822
35.401,33.816
35.384,33.81
35.368,33.803
35.354,33.795
35.341,33.787
35.33,33.778
35.321,33.767
35.315,33.754
35.311,33.739
35.308,33.722
35.308,33.703
35.309,33.683
35.313,33.662
35.318,33.641
35.325,33.619
35.332,33.599
35.34,33.58
35.347,33.564
35.353,33.551
35.357,33.542
35.359,33.539
35.358,33.542
35.354,33.552
35.348,33.569
35.339,33.595
35.327,33.629
35.313,33.672
35.297,33.723
35.28,33.784
35.26,33.855
35.239,33.935
35.216,34.023
35.191,34.121
35.165,34.225
35.137,34.336
35.108,34.452
35.078,34.572
35.048,34.693
35.018,34.813
34.988,34.932
34.959,35.047
34.932,35.156
34.907,35.259
34.884,35.354
34.863,35.439
34.842,35.513
34.823,35.576
34.805,35.626
34.786,35.665
34.768,35.692
34.749,35.707
34.73,35.713
34.711,35.71
34.691,35.7
34.671,35.684
34.651,35.663
34.631,35.64
34.612,35.615
34.594,35.59
34.578,35.564
34.563,35.539
34.55,35.516
34.539,35.495
34.53,35.476
34.522,35.46
34.515,35.447
34.508,35.436
34.501,35.427
34.494,35.42
34.485,35.415
34.475,35.41
34.464,35.405
34.452,35.402
34.44,35.399
34.427,35.396
34.415,35.394
34.403,35.392
34.392,35.39
34.382,35.388
34.371,35.385
34.36,35.381
34.349,35.376
34.337,35.37
34.324,35.362
34.309,35.353
34.293,35.343
34.276,35.331
34.259,35.319
34.241,35.306
34.224,35.292
34.207,35.279
34.191,35.266
34.175,35.255
34.16,35.245
34.146,35.237
34.133,35.232
34.122,35.228
34.113,35.227
34.106,35.227
34.102,35.23
34.101,35.236
34.103,35.243
34.11,35.253
34.121,35.264
34.137,35.278
34.16,35.292
34.188,35.307
34.224,35.322
34.268,35.336
34.32,35.348
34.379,35.358
34.447,35.365
34.524,35.37
34.607,35.37
34.697,35.368
34.792,35.362
34.891,35.353
34.99,35.34
35.088,35.325
35.183,35.306
35.273,35.285
35.356,35.263
35.431,35.238
35.497,35.213
35.553,35.187
35.598,35.161
35.633,35.135
35.659,35.11
35.674,35.085
35.681,35.061
35.68,35.038
35.671,35.015
35.657,34.993
35.637,34.972
35.614,34.952
35.587,34.932
35.56,34.912
35.533,34.893
35.506,34.874
35.482,34.856
35.459,34.838
35.439,34.82
35.421,34.801
35.406,34.782
35.392,34.762
35.38,34.742
35.369,34.722
35.359,34.701
35.349,34.68
35.34,34.659
35.333,34.638
35.326,34.616
35.319,34.596
35.312,34.576
35.306,34.557
35.298,34.539
35.29,34.523
35.281,34.508
35.271,34.495
35.259,34.483
35.246,34.473
35.232,34.464
35.217,34.455
35.202,34.448
35.186,34.441
35.171,34.434
35.155,34.426
35.14,34.418
35.125,34.409
35.111,34.399
35.096,34.387
35.082,34.374
35.068,34.36
35.057,34.344
35.048,34.328
35.041,34.311
35.036,34.293
35.035,34.275
35.036,34.257
35.04,34.24
35.045,34.223
35.051,34.207
35.058,34.192
35.065,34.178
35.071,34.164
35.077,34.152
35.082,34.14
35.085,34.128
35.087,34.117
35.087,34.105
35.085,34.093
35.081,34.08
35.075,34.067
35.068,34.054
35.058,34.039
35.046,34.023
35.033,34.006
35.019,33.989
35.004,33.971
34.989,33.954
34.974,33.936
34.96,33.92
34.946,33.906
34.932,33.895
34.919,33.888
34.905,33.887
34.892,33.893
34.878,33.906
34.864,33.928
34.849,33.958
34.834,33.999
34.819,34.049
34.803,34.109
34.787,34.179
34.77,34.259
34.752,34.348
34.734,34.447
34.715,34.555
34.695,34.67
34.674,34.791
34.652,34.916
34.63,35.044
34.608,35.172
34.586,35.298
34.564,35.42
34.543,35.536
34.522,35.643
34.502,35.74
34.482,35.826
34.464,35.9
34.446,35.961
34.428,36.009
34.41,36.044
34.393,36.067
34.377,36.079
34.361,36.08
34.346,36.072
34.332,36.056
34.318,36.034
34.305,36.007
34.293,35.976
34.281,35.944
34.27,35.91
34.26,35.875
34.25,35.842
34.242,35.811
34.234,35.782
34.228,35.756
34.223,35.733
34.219,35.713
34.215,35.698
34.211,35.686
34.206,35.676
34.201,35.669
34.195,35.664
34.187,35.66
34.177,35.658
34.167,35.656
34.154,35.656
34.141,35.657
34.126,35.658
34.11,35.658
34.093,35.658
34.076,35.657
34.059,35.655
34.043,35.65
34.028,35.645
34.014,35.637
34.002,35.627
33.992,35.616
33.986,35.604
33.982,35.591
33.983,35.578
33.988,35.564
33.999,35.552
34.015,35.54
34.038,35.53
34.067,35.52
34.104,35.513
34.147,35.506
34.198,35.502
34.256,35.5
34.322,35.5
34.395,35.503
34.475,35.508
34.561,35.515
34.653,35.524
34.748,35.533
34.847,35.544
34.947,35.554
35.046,35.563
35.144,35.571
35.239,35.577
35.329,35.581
35.413,35.583
35.489,35.581
35.556,35.576
35.614,35.568
35.663,35.557
35.701,35.543
35.73,35.527
35.749,35.509
35.759,35.489
35.762,35.469
35.758,35.448
35.748,35.427
35.733,35.407
35.715,35.387
35.694,35.367
35.672,35.348
35.649,35.329
35.626,35.31
35.604,35.291
35.583,35.273
35.563,35.254
35.545,35.234
35.528,35.214
35.514,35.192
35.501,35.171
35.492,35.148
35.485,35.126
35.48,35.104
35.477,35.082
35.476,35.06
35.475,35.037
35.474,35.015
35.474,34.992
35.472,34.969
35.47,34.945
35.466,34.922
35.461,34.899
35.454,34.877
35.446,34.855
35.437,34.833
35.426,34.813
35.413,34.792
35.4,34.772
35.384,34.753
35.368,34.734
35.35,34.714
35.331,34.695
35.312,34.676
35.293,34.656
35.274,34.637
35.256,34.617
35.239,34.599
35.224,34.581
35.21,34.565
35.198,34.549
35.188,34.535
35.18,34.523
35.175,34.511
35.171,34.5
35.17,34.489
35.172,34.479
35.177,34.468
35.183,34.458
35.192,34.447
35.202,34.436
35.211,34.424
35.219,34.412
35.225,34.399
35.228,34.385
35.229,34.371
35.225,34.357
35.218,34.343
35.207,34.328
35.194,34.314
35.178,34.299
35.159,34.285
35.139,34.271
35.119,34.258
35.098,34.245
35.077,34.233
35.057,34.221
35.038,34.208
35.02,34.196
35.004,34.183
34.988,34.17
34.975,34.157
34.963,34.143
34.952,34.13
34.943,34.116
34.935,34.103
34.927,34.089
34.92,34.075
34.912,34.061
34.903,34.046
34.893,34.031
34.881,34.017
34.868,34.002
34.854,33.989
34.839,33.978
34.823,33.969
34.806,33.964
34.789,33.963
34.771,33.967
34.752,33.978
34.733,33.997
34.714,34.024
34.694,34.061
34.674,34.108
34.653,34.167
34.633,34.238
34.612,34.32
34.592,34.414
34.572,34.518
34.553,34.631
34.535,34.753
34.518,34.88
34.502,35.011
34.487,35.145
34.473,35.279
34.462,35.41
34.452,35.537
34.443,35.657
34.434,35.768
34.426,35.868
34.417,35.956
34.408,36.03
34.4,36.091
34.391,36.139
34.382,36.173
34.374,36.195
34.366,36.205
34.359,36.204
34.353,36.194
34.347,36.176
34.342,36.152
34.337,36.124
34.332,36.092
34.328,36.058
34.325,36.024
34.321,35.991
34.318,35.959
34.314,35.929
34.308,35.902
34.302,35.878
34.296,35.857
34.288,35.84
34.279,35.827
34.269,35.816
34.257,35.809
34.244,35.804
34.23,35.8
34.214,35.797
34.198,35.794
34.181,35.791
34.164,35.786
34.147,35.781
34.13,35.775
34.114,35.767
34.099,35.759
34.086,35.75
34.076,35.74
34.07,35.728
34.067,35.716
34.069,35.701
34.077,35.686
34.092,35.67
34.114,35.653
34.144,35.637
34.185,35.621
34.236,35.606
34.299,35.591
34.372,35.577
34.456,35.565
34.55,35.554
34.652,35.544
34.761,35.536
34.874,35.531
34.99,35.528
35.105,35.528
35.217,35.531
35.325,35.538
35.427,35.547
35.519,35.559
35.602,35.573
35.675,35.588
35.736,35.604
35.785,35.62
35.823,35.634
35.851,35.647
35.867,35.657
35.874,35.664
35.872,35.668
35.862,35.669
35.845,35.665
35.823,35.659
35.797,35.648
35.769,35.635
35.739,35.619
35.71,35.601
35.681,35.58
35.653,35.557
35.626,35.533
35.601,35.508
35.577,35.482
35.556,35.456
35.537,35.43
35.52,35.404
35.506,35.38
35.494,35.357
35.484,35.334
35.477,35.313
35.472,35.293
35.468,35.273
35.465,35.252
35.462,35.232
35.46,35.21
35.457,35.188
35.454,35.166
35.45,35.143
35.445,35.12
35.438,35.098
35.43,35.075
35.42,35.053
35.409,35.031
35.395,35.01
35.38,34.988
35.362,34.966
35.343,34.945
35.323,34.924
35.303,34.904
35.282,34.885
35.262,34.866
35.245,34.849
35.229,34.831
35.217,34.814
35.207,34.798
35.201,34.783
35.199,34.768
35.2,34.754
35.204,34.74
35.21,34.726
35.22,34.712
35.231,34.699
35.245,34.685
35.259,34.673
35.274,34.66
35.289,34.648
35.302,34.637
35.314,34.626
35.324,34.615
35.331,34.605
35.334,34.595
35.335,34.586
35.331,34.577
35.324,34.569
35.315,34.561
35.302,34.554
35.287,34.547
35.269,34.539
35.249,34.532
35.227,34.523
35.204,34.514
35.18,34.505
35.157,34.494
35.133,34.483
35.11,34.47
35.087,34.457
35.065,34.443
35.045,34.427
35.027,34.411
35.011,34.394
34.996,34.377
34.982,34.361
34.969,34.345
34.955,34.33
34.942,34.316
34.928,34.302
34.913,34.288
34.898,34.274
34.883,34.261
34.867,34.247
34.852,34.232
34.836,34.217
34.821,34.202
34.806,34.186
34.791,34.17
34.777,34.153
34.762,34.137
34.747,34.121
34.732,34.108
34.717,34.096
34.702,34.087
34.686,34.081
34.669,34.08
34.653,34.085
34.636,34.097
34.619,34.116
34.602,34.145
34.584,34.183
34.567,34.231
34.549,34.291
34.532,34.362
34.515,34.444
34.499,34.536
34.485,34.637
34.473,34.748
34.462,34.865
34.452,34.987
34.443,35.113
34.435,35.241
34.426,35.368
34.417,35.493
34.408,35.613
34.398,35.726
34.387,35.832
34.376,35.928
34.365,36.013
34.354,36.085
34.344,36.146
34.334,36.194
34.326,36.229
34.318,36.253
34.311,36.265
34.305,36.267
34.298,36.26
34.293,36.244
34.287,36.22
34.283,36.19
34.28,36.155
34.278,36.117
34.276,36.078
34.274,36.039
34.272,36.001
34.27,35.966
34.267,35.934
34.262,35.905
34.257,35.879
34.25,35.857
34.242,35.838
34.233,35.822
34.223,35.808
34.213,35.797
34.202,35.788
34.192,35.78
34.183,35.773
34.173,35.766
34.164,35.759
34.156,35.751
34.15,35.741
34.146,35.731
34.146,35.719
34.149,35.705
34.158,35.691
34.172,35.677
34.194,35.664
34.223,35.652
34.26,35.642
34.307,35.632
34.364,35.624
34.431,35.617
34.509,35.609
34.597,35.602
34.695,35.596
34.801,35.591
34.915,35.586
35.035,35.583
35.158,35.582
35.283,35.583
35.407,35.586
35.528,35.592
35.643,35.599
35.751,35.608
35.851,35.618
35.94,35.63
36.017,35.642
36.083,35.654
36.136,35.666
36.176,35.679
36.205,35.69
36.223,35.7
36.231,35.708
36.229,35.714
36.219,35.718
36.201,35.719
36.178,35.717
36.151,35.713
36.119,35.705
36.085,35.694
36.048,35.679
36.008,35.662
35.966,35.643
35.922,35.621
35.876,35.597
35.829,35.572
35.78,35.547
35.73,35.52
35.68,35.494
35.629,35.468
35.579,35.443
35.529,35.419
35.481,35.396
35.435,35.373
35.392,35.35
35.353,35.327
35.317,35.305
35.286,35.283
35.26,35.261
35.238,35.238
35.219,35.215
35.204,35.192
35.192,35.168
35.182,35.144
35.172,35.12
35.163,35.096
35.153,35.073
35.142,35.051
35.131,35.029
35.12,35.009
35.109,34.988
35.097,34.969
35.085,34.95
35.073,34.931
35.061,34.913
35.049,34.895
35.038,34.878
35.027,34.862
35.018,34.845
35.009,34.828
35.002,34.81
34.997,34.792
34.994,34.774
34.994,34.755
34.996,34.735
35.001,34.715
35.007,34.695
35.014,34.675
35.022,34.656
35.03,34.637
35.039,34.62
35.047,34.603
35.054,34.587
35.061,34.573
35.066,34.559
35.07,34.546
35.072,34.533
35.073,34.52
35.071,34.508
35.068,34.496
35.063,34.485
35.057,34.474
35.049,34.462
35.041,34.451
35.031,34.439
35.022,34.426
35.012,34.413
35.004,34.398
34.996,34.383
34.99,34.367
34.983,34.35
34.977,34.331
34.971,34.31
34.964,34.288
34.956,34.264
34.947,34.239
34.937,34.212
34.926,34.185
34.914,34.158
34.901,34.132
34.888,34.107
34.874,34.083
34.861,34.062
34.848,34.042
34.835,34.026
34.822,34.011
34.809,34
34.797,33.991
34.786,33.986
34.777,33.985
34.77,33.987
34.765,33.994
34.763,34.007
34.762,34.026
34.763,34.053
34.765,34.088
34.767,34.133
34.768,34.186
34.77,34.25
34.771,34.323
34.772,34.406
34.774,34.498
34.777,34.598
34.779,34.704
34.781,34.815
34.783,34.928
34.783,35.043
34.783,35.158
34.783,35.269
34.782,35.376
34.78,35.476
34.777,35.568
34.773,35.649
34.769,35.72
34.764,35.779
34.759,35.827
34.754,35.862
34.749,35.886
34.744,35.898
34.74,35.901
34.735,35.896
34.73,35.883
34.725,35.864
34.721,35.84
34.717,35.813
34.714,35.782
34.71,35.75
34.708,35.716
34.705,35.683
34.702,35.65
34.699,35.619
34.695,35.59
34.692,35.563
34.688,35.538
34.684,35.515
34.679,35.494
34.675,35.474
34.669,35.455
34.663,35.437
34.656,35.419
34.647,35.403
34.637,35.387
34.625,35.371
34.61,35.356
34.594,35.341
34.576,35.327
34.556,35.312
34.536,35.298
34.515,35.284
34.495,35.27
34.475,35.256
34.456,35.243
34.438,35.228
34.423,35.214
34.409,35.198
34.397,35.182
34.388,35.167
34.383,35.151
34.381,35.135
34.385,35.12
34.396,35.107
34.415,35.095
34.444,35.085
34.484,35.079
34.536,35.075
34.601,35.075
34.677,35.079
34.765,35.085
34.862,35.094
34.967,35.106
35.077,35.12
35.191,35.135
35.307,35.151
35.422,35.165
35.534,35.178
35.641,35.188
35.74,35.195
35.832,35.198
35.913,35.197
35.983,35.192
36.04,35.183
36.084,35.171
36.115,35.155
36.135,35.137
36.143,35.116
36.142,35.093
36.131,35.069
36.114,35.043
36.09,35.016
36.063,34.989
36.033,34.962
36.003,34.936
35.973,34.91
35.944,34.885
35.917,34.861
35.892,34.838
35.87,34.816
35.851,34.795
35.836,34.774
35.823,34.753
35.814,34.732
35.807,34.712
35.802,34.692
35.798,34.672
35.796,34.653
35.793,34.634
35.79,34.616
35.788,34.597
35.785,34.578
35.781,34.56
35.777,34.542
35.772,34.524
35.766,34.506
35.761,34.488
35.755,34.47
35.75,34.453
35.744,34.435
35.737,34.418
35.729,34.402
35.72,34.386
35.71,34.37
35.699,34.355
35.686,34.341
35.674,34.327
35.661,34.314
35.649,34.302
35.637,34.291
35.627,34.281
35.619,34.271
35.613,34.261
35.61,34.252
35.611,34.243
35.615,34.234
35.622,34.225
35.632,34.216
35.646,34.206
35.663,34.197
35.682,34.188
35.704,34.179
35.726,34.171
35.749,34.163
35.772,34.155
35.793,34.148
35.811,34.14
35.825,34.133
35.835,34.125
35.841,34.117
35.842,34.108
35.838,34.098
35.831,34.087
35.819,34.075
35.804,34.062
35.785,34.048
35.764,34.032
35.74,34.015
35.715,33.997
35.689,33.978
35.662,33.959
35.636,33.939
35.61,33.919
35.584,33.899
35.558,33.881
35.533,33.864
35.508,33.85
35.483,33.838
35.459,33.83
35.435,33.825
35.412,33.825
35.389,33.83
35.367,33.84
35.345,33.857
35.322,33.882
35.299,33.915
35.275,33.958
35.251,34.011
35.225,34.073
35.199,34.145
35.173,34.227
35.147,34.318
35.12,34.418
35.094,34.525
35.067,34.64
35.042,34.76
35.017,34.883
34.993,35.009
34.97,35.134
34.948,35.258
34.926,35.378
34.905,35.492
34.885,35.599
34.867,35.698
34.849,35.786
34.833,35.864
34.818,35.93
34.805,35.983
34.791,36.024
34.779,36.051
34.767,36.067
34.755,36.071
34.744,36.064
34.733,36.049
34.723,36.027
34.714,36
34.706,35.968
34.699,35.934
34.694,35.898
34.69,35.861
34.687,35.824
34.685,35.789
34.683,35.755
34.68,35.724
34.676,35.696
34.671,35.671
34.665,35.65
34.656,35.632
34.645,35.617
34.632,35.604
34.618,35.593
34.602,35.584
34.585,35.576
34.567,35.569
34.549,35.563
34.531,35.557
34.515,35.551
34.5,35.546
34.487,35.539
34.477,35.531
34.471,35.522
34.467,35.511
34.468,35.5
34.471,35.487
34.477,35.473
34.487,35.459
34.5,35.444
34.518,35.429
34.54,35.413
34.568,35.398
34.603,35.383
34.646,35.37
34.698,35.359
34.758,35.351
34.827,35.344
34.904,35.34
34.989,35.338
